,country,year,gender,age,suicides_no,population,suicides_100k_pop,gdp_for_year,gdp_per_capita
3055,Barbados,2002,male,75+ years,0.0,5510,0.0,"3,16,96,00,000",12511.0
3056,Barbados,2003,female,15-24 years,0.0,19594,0.0,"3,27,48,50,000",12887.0
3057,Barbados,2003,female,25-34 years,0.0,20882,0.0,"3,27,48,50,000",12887.0
3058,Barbados,2003,female,35-54 years,0.0,41911,0.0,"3,27,48,50,000",12887.0
3059,Barbados,2003,female,05-14 years,0.0,19479,0.0,"3,27,48,50,000",12887.0
3060,Barbados,2003,female,55-74 years,0.0,21643,0.0,"3,27,48,50,000",12887.0
3061,Barbados,2003,female,75+ years,0.0,9139,0.0,"3,27,48,50,000",12887.0
3062,Barbados,2003,male,15-24 years,0.0,19769,0.0,"3,27,48,50,000",12887.0
3063,Barbados,2003,male,25-34 years,0.0,20309,0.0,"3,27,48,50,000",12887.0
3064,Barbados,2003,male,35-54 years,0.0,38276,0.0,"3,27,48,50,000",12887.0
3065,Barbados,2003,male,05-14 years,0.0,19901,0.0,"3,27,48,50,000",12887.0
3066,Barbados,2003,male,55-74 years,0.0,17621,0.0,"3,27,48,50,000",12887.0
3067,Barbados,2003,male,75+ years,0.0,5598,0.0,"3,27,48,50,000",12887.0
3068,Barbados,2004,male,35-54 years,3.0,38511,7.79,"3,51,43,50,000",13786.0
3069,Barbados,2004,female,15-24 years,0.0,19566,0.0,"3,51,43,50,000",13786.0
3070,Barbados,2004,female,25-34 years,0.0,20656,0.0,"3,51,43,50,000",13786.0
3071,Barbados,2004,female,35-54 years,0.0,42213,0.0,"3,51,43,50,000",13786.0
3072,Barbados,2004,female,05-14 years,0.0,19280,0.0,"3,51,43,50,000",13786.0
3073,Barbados,2004,female,55-74 years,0.0,22134,0.0,"3,51,43,50,000",13786.0
3074,Barbados,2004,female,75+ years,0.0,9237,0.0,"3,51,43,50,000",13786.0
3075,Barbados,2004,male,15-24 years,0.0,19657,0.0,"3,51,43,50,000",13786.0
3076,Barbados,2004,male,25-34 years,0.0,20092,0.0,"3,51,43,50,000",13786.0
3077,Barbados,2004,male,05-14 years,0.0,19715,0.0,"3,51,43,50,000",13786.0
3078,Barbados,2004,male,55-74 years,0.0,18209,0.0,"3,51,43,50,000",13786.0
3079,Barbados,2004,male,75+ years,0.0,5655,0.0,"3,51,43,50,000",13786.0
3080,Barbados,2005,male,35-54 years,1.0,38767,2.58,"3,89,73,00,000",15230.0
3081,Barbados,2005,female,15-24 years,0.0,19501,0.0,"3,89,73,00,000",15230.0
3082,Barbados,2005,female,25-34 years,0.0,20457,0.0,"3,89,73,00,000",15230.0
3083,Barbados,2005,female,35-54 years,0.0,42518,0.0,"3,89,73,00,000",15230.0
3084,Barbados,2005,female,05-14 years,0.0,19101,0.0,"3,89,73,00,000",15230.0
3085,Barbados,2005,female,55-74 years,0.0,22723,0.0,"3,89,73,00,000",15230.0
3086,Barbados,2005,female,75+ years,0.0,9297,0.0,"3,89,73,00,000",15230.0
3087,Barbados,2005,male,15-24 years,0.0,19524,0.0,"3,89,73,00,000",15230.0
3088,Barbados,2005,male,25-34 years,0.0,19893,0.0,"3,89,73,00,000",15230.0
3089,Barbados,2005,male,05-14 years,0.0,19569,0.0,"3,89,73,00,000",15230.0
3090,Barbados,2005,male,55-74 years,0.0,18856,0.0,"3,89,73,00,000",15230.0
3091,Barbados,2005,male,75+ years,0.0,5683,0.0,"3,89,73,00,000",15230.0
3092,Barbados,2006,male,75+ years,1.0,5792,17.27,"4,24,66,00,000",16531.0
3093,Barbados,2006,male,35-54 years,5.0,38972,12.83,"4,24,66,00,000",16531.0
3094,Barbados,2006,male,25-34 years,2.0,19677,10.16,"4,24,66,00,000",16531.0
3095,Barbados,2006,male,55-74 years,1.0,19527,5.12,"4,24,66,00,000",16531.0
3096,Barbados,2006,female,15-24 years,0.0,19383,0.0,"4,24,66,00,000",16531.0
3097,Barbados,2006,female,25-34 years,0.0,20256,0.0,"4,24,66,00,000",16531.0
3098,Barbados,2006,female,35-54 years,0.0,42772,0.0,"4,24,66,00,000",16531.0
3099,Barbados,2006,female,05-14 years,0.0,18922,0.0,"4,24,66,00,000",16531.0
3100,Barbados,2006,female,55-74 years,0.0,23361,0.0,"4,24,66,00,000",16531.0
3101,Barbados,2006,female,75+ years,0.0,9430,0.0,"4,24,66,00,000",16531.0
3102,Barbados,2006,male,15-24 years,0.0,19356,0.0,"4,24,66,00,000",16531.0
3103,Barbados,2006,male,05-14 years,0.0,19435,0.0,"4,24,66,00,000",16531.0
3104,Barbados,2007,female,15-24 years,0.0,19237,0.0,"4,52,37,50,000",17528.0
3105,Barbados,2007,female,25-34 years,0.0,20074,0.0,"4,52,37,50,000",17528.0
3106,Barbados,2007,female,35-54 years,0.0,43042,0.0,"4,52,37,50,000",17528.0
3107,Barbados,2007,female,05-14 years,0.0,18772,0.0,"4,52,37,50,000",17528.0
3108,Barbados,2007,female,55-74 years,0.0,24071,0.0,"4,52,37,50,000",17528.0
3109,Barbados,2007,female,75+ years,0.0,9551,0.0,"4,52,37,50,000",17528.0
3110,Barbados,2007,male,15-24 years,0.0,19188,0.0,"4,52,37,50,000",17528.0
3111,Barbados,2007,male,25-34 years,0.0,19468,0.0,"4,52,37,50,000",17528.0
3112,Barbados,2007,male,35-54 years,0.0,39190,0.0,"4,52,37,50,000",17528.0
3113,Barbados,2007,male,05-14 years,0.0,19359,0.0,"4,52,37,50,000",17528.0
3114,Barbados,2007,male,55-74 years,0.0,20249,0.0,"4,52,37,50,000",17528.0
3115,Barbados,2007,male,75+ years,0.0,5882,0.0,"4,52,37,50,000",17528.0
3116,Barbados,2008,female,35-54 years,1.0,43278,2.31,"4,60,73,00,000",17760.0
3117,Barbados,2008,female,15-24 years,0.0,19070,0.0,"4,60,73,00,000",17760.0
3118,Barbados,2008,female,25-34 years,0.0,19912,0.0,"4,60,73,00,000",17760.0
3119,Barbados,2008,female,05-14 years,0.0,18667,0.0,"4,60,73,00,000",17760.0
3120,Barbados,2008,female,55-74 years,0.0,24852,0.0,"4,60,73,00,000",17760.0
3121,Barbados,2008,female,75+ years,0.0,9658,0.0,"4,60,73,00,000",17760.0
3122,Barbados,2008,male,15-24 years,0.0,19029,0.0,"4,60,73,00,000",17760.0
3123,Barbados,2008,male,25-34 years,0.0,19259,0.0,"4,60,73,00,000",17760.0
3124,Barbados,2008,male,35-54 years,0.0,39368,0.0,"4,60,73,00,000",17760.0
3125,Barbados,2008,male,05-14 years,0.0,19341,0.0,"4,60,73,00,000",17760.0
3126,Barbados,2008,male,55-74 years,0.0,21022,0.0,"4,60,73,00,000",17760.0
3127,Barbados,2008,male,75+ years,0.0,5958,0.0,"4,60,73,00,000",17760.0
3128,Barbados,2009,male,75+ years,1.0,6022,16.61,"4,43,40,50,000",17007.0
3129,Barbados,2009,male,35-54 years,3.0,39442,7.61,"4,43,40,50,000",17007.0
3130,Barbados,2009,male,55-74 years,1.0,21837,4.58,"4,43,40,50,000",17007.0
3131,Barbados,2009,female,15-24 years,0.0,18898,0.0,"4,43,40,50,000",17007.0
3132,Barbados,2009,female,25-34 years,0.0,19762,0.0,"4,43,40,50,000",17007.0
3133,Barbados,2009,female,35-54 years,0.0,43400,0.0,"4,43,40,50,000",17007.0
3134,Barbados,2009,female,05-14 years,0.0,18606,0.0,"4,43,40,50,000",17007.0
3135,Barbados,2009,female,55-74 years,0.0,25695,0.0,"4,43,40,50,000",17007.0
3136,Barbados,2009,female,75+ years,0.0,9752,0.0,"4,43,40,50,000",17007.0
3137,Barbados,2009,male,15-24 years,0.0,18881,0.0,"4,43,40,50,000",17007.0
3138,Barbados,2009,male,25-34 years,0.0,19044,0.0,"4,43,40,50,000",17007.0
3139,Barbados,2009,male,05-14 years,0.0,19379,0.0,"4,43,40,50,000",17007.0
3140,Barbados,2010,male,35-54 years,3.0,39379,7.62,"4,46,16,50,000",17034.0
3141,Barbados,2010,female,15-24 years,0.0,18739,0.0,"4,46,16,50,000",17034.0
3142,Barbados,2010,female,25-34 years,0.0,19612,0.0,"4,46,16,50,000",17034.0
3143,Barbados,2010,female,35-54 years,0.0,43369,0.0,"4,46,16,50,000",17034.0
3144,Barbados,2010,female,05-14 years,0.0,18590,0.0,"4,46,16,50,000",17034.0
3145,Barbados,2010,female,55-74 years,0.0,26589,0.0,"4,46,16,50,000",17034.0
3146,Barbados,2010,female,75+ years,0.0,9853,0.0,"4,46,16,50,000",17034.0
3147,Barbados,2010,male,15-24 years,0.0,18747,0.0,"4,46,16,50,000",17034.0
3148,Barbados,2010,male,25-34 years,0.0,18826,0.0,"4,46,16,50,000",17034.0
3149,Barbados,2010,male,05-14 years,0.0,19462,0.0,"4,46,16,50,000",17034.0
3150,Barbados,2010,male,55-74 years,0.0,22675,0.0,"4,46,16,50,000",17034.0
3151,Barbados,2010,male,75+ years,0.0,6086,0.0,"4,46,16,50,000",17034.0
3152,Barbados,2011,female,15-24 years,0.0,18660,0.0,"4,66,09,00,000",17708.0
3153,Barbados,2011,female,25-34 years,0.0,19511,0.0,"4,66,09,00,000",17708.0
3154,Barbados,2011,female,35-54 years,0.0,43221,0.0,"4,66,09,00,000",17708.0
3155,Barbados,2011,female,05-14 years,0.0,18501,0.0,"4,66,09,00,000",17708.0
3156,Barbados,2011,female,55-74 years,0.0,27506,0.0,"4,66,09,00,000",17708.0
3157,Barbados,2011,female,75+ years,0.0,10011,0.0,"4,66,09,00,000",17708.0
3158,Barbados,2011,male,15-24 years,0.0,18668,0.0,"4,66,09,00,000",17708.0
3159,Barbados,2011,male,25-34 years,0.0,18675,0.0,"4,66,09,00,000",17708.0
3160,Barbados,2011,male,35-54 years,0.0,39290,0.0,"4,66,09,00,000",17708.0
3161,Barbados,2011,male,05-14 years,0.0,19431,0.0,"4,66,09,00,000",17708.0
3162,Barbados,2011,male,55-74 years,0.0,23496,0.0,"4,66,09,00,000",17708.0
3163,Barbados,2011,male,75+ years,0.0,6233,0.0,"4,66,09,00,000",17708.0
3164,Barbados,2012,female,15-24 years,0.0,18575,0.0,"4,65,63,50,000",17620.0
3165,Barbados,2012,female,25-34 years,0.0,19421,0.0,"4,65,63,50,000",17620.0
3166,Barbados,2012,female,35-54 years,0.0,42921,0.0,"4,65,63,50,000",17620.0
3167,Barbados,2012,female,05-14 years,0.0,18436,0.0,"4,65,63,50,000",17620.0
3168,Barbados,2012,female,55-74 years,0.0,28473,0.0,"4,65,63,50,000",17620.0
3169,Barbados,2012,female,75+ years,0.0,10166,0.0,"4,65,63,50,000",17620.0
3170,Barbados,2012,male,15-24 years,0.0,18579,0.0,"4,65,63,50,000",17620.0
3171,Barbados,2012,male,25-34 years,0.0,18523,0.0,"4,65,63,50,000",17620.0
3172,Barbados,2012,male,35-54 years,0.0,39060,0.0,"4,65,63,50,000",17620.0
3173,Barbados,2012,male,05-14 years,0.0,19402,0.0,"4,65,63,50,000",17620.0
3174,Barbados,2012,male,55-74 years,0.0,24339,0.0,"4,65,63,50,000",17620.0
3175,Barbados,2012,male,75+ years,0.0,6375,0.0,"4,65,63,50,000",17620.0
3176,Barbados,2013,female,15-24 years,0.0,18473,0.0,"4,61,25,00,000",17395.0
3177,Barbados,2013,female,25-34 years,0.0,19336,0.0,"4,61,25,00,000",17395.0
3178,Barbados,2013,female,35-54 years,0.0,42518,0.0,"4,61,25,00,000",17395.0
3179,Barbados,2013,female,05-14 years,0.0,18384,0.0,"4,61,25,00,000",17395.0
3180,Barbados,2013,female,55-74 years,0.0,29474,0.0,"4,61,25,00,000",17395.0
3181,Barbados,2013,female,75+ years,0.0,10306,0.0,"4,61,25,00,000",17395.0
3182,Barbados,2013,male,15-24 years,0.0,18497,0.0,"4,61,25,00,000",17395.0
3183,Barbados,2013,male,25-34 years,0.0,18365,0.0,"4,61,25,00,000",17395.0
3184,Barbados,2013,male,35-54 years,0.0,38728,0.0,"4,61,25,00,000",17395.0
3185,Barbados,2013,male,05-14 years,0.0,19376,0.0,"4,61,25,00,000",17395.0
3186,Barbados,2013,male,55-74 years,0.0,25209,0.0,"4,61,25,00,000",17395.0
3187,Barbados,2013,male,75+ years,0.0,6499,0.0,"4,61,25,00,000",17395.0
3188,Belarus,1990,male,35-54 years,729.0,1199400,60.78,"21,65,00,00,000",2301.0
3189,Belarus,1990,male,55-74 years,363.0,714100,50.83,"21,65,00,00,000",2301.0
3190,Belarus,1990,male,75+ years,59.0,123400,47.81,"21,65,00,00,000",2301.0
3191,Belarus,1990,male,25-34 years,359.0,844900,42.49,"21,65,00,00,000",2301.0
3192,Belarus,1990,male,15-24 years,132.0,702900,18.78,"21,65,00,00,000",2301.0
3193,Belarus,1990,female,75+ years,61.0,339400,17.97,"21,65,00,00,000",2301.0
3194,Belarus,1990,female,55-74 years,158.0,1101700,14.34,"21,65,00,00,000",2301.0
3195,Belarus,1990,female,35-54 years,144.0,1284200,11.21,"21,65,00,00,000",2301.0
3196,Belarus,1990,female,25-34 years,45.0,839200,5.36,"21,65,00,00,000",2301.0
3197,Belarus,1990,female,15-24 years,24.0,706500,3.4,"21,65,00,00,000",2301.0
3198,Belarus,1990,male,05-14 years,8.0,789500,1.01,"21,65,00,00,000",2301.0
3199,Belarus,1990,female,05-14 years,3.0,763600,0.39,"21,65,00,00,000",2301.0
3200,Belarus,1991,male,35-54 years,756.0,1217200,62.11,"18,00,00,00,000",1899.0
3201,Belarus,1991,male,75+ years,71.0,114800,61.85,"18,00,00,00,000",1899.0
3202,Belarus,1991,male,55-74 years,401.0,747600,53.64,"18,00,00,00,000",1899.0
3203,Belarus,1991,male,25-34 years,342.0,826400,41.38,"18,00,00,00,000",1899.0
3204,Belarus,1991,female,75+ years,72.0,325800,22.1,"18,00,00,00,000",1899.0
3205,Belarus,1991,male,15-24 years,143.0,699100,20.45,"18,00,00,00,000",1899.0
3206,Belarus,1991,female,55-74 years,175.0,1136700,15.4,"18,00,00,00,000",1899.0
3207,Belarus,1991,female,35-54 years,121.0,1294600,9.35,"18,00,00,00,000",1899.0
3208,Belarus,1991,female,25-34 years,42.0,823200,5.1,"18,00,00,00,000",1899.0
3209,Belarus,1991,female,15-24 years,30.0,702100,4.27,"18,00,00,00,000",1899.0
3210,Belarus,1991,male,05-14 years,14.0,807600,1.73,"18,00,00,00,000",1899.0
3211,Belarus,1991,female,05-14 years,2.0,781100,0.26,"18,00,00,00,000",1899.0
3212,Belarus,1992,male,35-54 years,845.0,1236700,68.33,"17,03,70,37,037",1780.0
3213,Belarus,1992,male,55-74 years,459.0,774900,59.23,"17,03,70,37,037",1780.0
3214,Belarus,1992,male,75+ years,57.0,108800,52.39,"17,03,70,37,037",1780.0
3215,Belarus,1992,male,25-34 years,397.0,812400,48.87,"17,03,70,37,037",1780.0
3216,Belarus,1992,male,15-24 years,166.0,708800,23.42,"17,03,70,37,037",1780.0
3217,Belarus,1992,female,75+ years,68.0,314000,21.66,"17,03,70,37,037",1780.0
3218,Belarus,1992,female,55-74 years,160.0,1171400,13.66,"17,03,70,37,037",1780.0
3219,Belarus,1992,female,35-54 years,157.0,1309400,11.99,"17,03,70,37,037",1780.0
3220,Belarus,1992,female,25-34 years,50.0,811300,6.16,"17,03,70,37,037",1780.0
3221,Belarus,1992,female,15-24 years,31.0,708000,4.38,"17,03,70,37,037",1780.0
3222,Belarus,1992,male,05-14 years,30.0,821500,3.65,"17,03,70,37,037",1780.0
3223,Belarus,1992,female,05-14 years,4.0,793700,0.5,"17,03,70,37,037",1780.0
3224,Belarus,1993,male,35-54 years,1072.0,1254600,85.45,"16,28,09,91,736",1689.0
3225,Belarus,1993,male,55-74 years,577.0,792900,72.77,"16,28,09,91,736",1689.0
3226,Belarus,1993,male,75+ years,64.0,105900,60.43,"16,28,09,91,736",1689.0
3227,Belarus,1993,male,25-34 years,454.0,789200,57.53,"16,28,09,91,736",1689.0
3228,Belarus,1993,male,15-24 years,175.0,723100,24.2,"16,28,09,91,736",1689.0
3229,Belarus,1993,female,75+ years,64.0,310600,20.61,"16,28,09,91,736",1689.0
3230,Belarus,1993,female,55-74 years,198.0,1193700,16.59,"16,28,09,91,736",1689.0
3231,Belarus,1993,female,35-54 years,164.0,1323600,12.39,"16,28,09,91,736",1689.0
3232,Belarus,1993,female,25-34 years,58.0,794600,7.3,"16,28,09,91,736",1689.0
3233,Belarus,1993,female,15-24 years,37.0,713800,5.18,"16,28,09,91,736",1689.0
3234,Belarus,1993,male,05-14 years,18.0,834500,2.16,"16,28,09,91,736",1689.0
3235,Belarus,1993,female,05-14 years,4.0,804600,0.5,"16,28,09,91,736",1689.0
3236,Belarus,1994,male,35-54 years,1156.0,1258800,91.83,"14,93,20,24,169",1547.0
3237,Belarus,1994,male,55-74 years,671.0,797700,84.12,"14,93,20,24,169",1547.0
3238,Belarus,1994,male,75+ years,73.0,103700,70.4,"14,93,20,24,169",1547.0
3239,Belarus,1994,male,25-34 years,458.0,773000,59.25,"14,93,20,24,169",1547.0
3240,Belarus,1994,male,15-24 years,208.0,726000,28.65,"14,93,20,24,169",1547.0
3241,Belarus,1994,female,75+ years,69.0,307500,22.44,"14,93,20,24,169",1547.0
3242,Belarus,1994,female,55-74 years,227.0,1206100,18.82,"14,93,20,24,169",1547.0
3243,Belarus,1994,female,35-54 years,177.0,1336000,13.25,"14,93,20,24,169",1547.0
3244,Belarus,1994,female,25-34 years,60.0,784400,7.65,"14,93,20,24,169",1547.0
3245,Belarus,1994,female,15-24 years,36.0,719700,5.0,"14,93,20,24,169",1547.0
3246,Belarus,1994,male,05-14 years,16.0,833400,1.92,"14,93,20,24,169",1547.0
3247,Belarus,1994,female,05-14 years,2.0,807600,0.25,"14,93,20,24,169",1547.0
3248,Belarus,1995,male,35-54 years,1222.0,1274300,95.9,"13,97,26,76,841",1444.0
3249,Belarus,1995,male,55-74 years,699.0,805300,86.8,"13,97,26,76,841",1444.0
3250,Belarus,1995,male,75+ years,71.0,101000,70.3,"13,97,26,76,841",1444.0
3251,Belarus,1995,male,25-34 years,475.0,743800,63.86,"13,97,26,76,841",1444.0
3252,Belarus,1995,male,15-24 years,210.0,734800,28.58,"13,97,26,76,841",1444.0
3253,Belarus,1995,female,55-74 years,197.0,1220800,16.14,"13,97,26,76,841",1444.0
3254,Belarus,1995,female,75+ years,49.0,304600,16.09,"13,97,26,76,841",1444.0
3255,Belarus,1995,female,35-54 years,181.0,1360000,13.31,"13,97,26,76,841",1444.0
3256,Belarus,1995,female,25-34 years,51.0,762300,6.69,"13,97,26,76,841",1444.0
3257,Belarus,1995,female,15-24 years,33.0,729900,4.52,"13,97,26,76,841",1444.0
3258,Belarus,1995,male,05-14 years,12.0,829500,1.45,"13,97,26,76,841",1444.0
3259,Belarus,1995,female,05-14 years,3.0,807300,0.37,"13,97,26,76,841",1444.0
3260,Belarus,1996,male,35-54 years,1391.0,1298200,107.15,"14,75,68,46,154",1524.0
3261,Belarus,1996,male,55-74 years,859.0,809000,106.18,"14,75,68,46,154",1524.0
3262,Belarus,1996,male,75+ years,76.0,99700,76.23,"14,75,68,46,154",1524.0
3263,Belarus,1996,male,25-34 years,518.0,722500,71.7,"14,75,68,46,154",1524.0
3264,Belarus,1996,male,15-24 years,224.0,743800,30.12,"14,75,68,46,154",1524.0
3265,Belarus,1996,female,75+ years,57.0,302400,18.85,"14,75,68,46,154",1524.0
3266,Belarus,1996,female,55-74 years,214.0,1226000,17.46,"14,75,68,46,154",1524.0
3267,Belarus,1996,female,35-54 years,170.0,1384800,12.28,"14,75,68,46,154",1524.0
3268,Belarus,1996,female,25-34 years,59.0,741800,7.95,"14,75,68,46,154",1524.0
3269,Belarus,1996,female,15-24 years,43.0,737300,5.83,"14,75,68,46,154",1524.0
3270,Belarus,1996,male,05-14 years,13.0,821700,1.58,"14,75,68,46,154",1524.0
3271,Belarus,1996,female,05-14 years,3.0,797600,0.38,"14,75,68,46,154",1524.0
3272,Belarus,1997,male,55-74 years,819.0,803300,101.95,"14,12,84,08,566",1458.0
3273,Belarus,1997,male,35-54 years,1326.0,1326100,99.99,"14,12,84,08,566",1458.0
3274,Belarus,1997,male,75+ years,77.0,100500,76.62,"14,12,84,08,566",1458.0
3275,Belarus,1997,male,25-34 years,487.0,709000,68.69,"14,12,84,08,566",1458.0
3276,Belarus,1997,male,15-24 years,247.0,750600,32.91,"14,12,84,08,566",1458.0
3277,Belarus,1997,female,75+ years,59.0,305000,19.34,"14,12,84,08,566",1458.0
3278,Belarus,1997,female,55-74 years,188.0,1218800,15.43,"14,12,84,08,566",1458.0
3279,Belarus,1997,female,35-54 years,188.0,1415500,13.28,"14,12,84,08,566",1458.0
3280,Belarus,1997,female,25-34 years,75.0,726900,10.32,"14,12,84,08,566",1458.0
3281,Belarus,1997,female,15-24 years,50.0,744100,6.72,"14,12,84,08,566",1458.0
3282,Belarus,1997,male,05-14 years,8.0,809000,0.99,"14,12,84,08,566",1458.0
3283,Belarus,1997,female,05-14 years,2.0,783300,0.26,"14,12,84,08,566",1458.0
3284,Belarus,1998,male,55-74 years,794.0,784600,101.2,"15,22,20,12,660",1570.0
3285,Belarus,1998,male,35-54 years,1320.0,1360700,97.01,"15,22,20,12,660",1570.0
3286,Belarus,1998,male,75+ years,82.0,104000,78.85,"15,22,20,12,660",1570.0
3287,Belarus,1998,male,25-34 years,511.0,698900,73.11,"15,22,20,12,660",1570.0
3288,Belarus,1998,male,15-24 years,287.0,762700,37.63,"15,22,20,12,660",1570.0
3289,Belarus,1998,female,75+ years,78.0,316400,24.65,"15,22,20,12,660",1570.0
3290,Belarus,1998,female,55-74 years,185.0,1191300,15.53,"15,22,20,12,660",1570.0
3291,Belarus,1998,female,35-54 years,192.0,1455000,13.2,"15,22,20,12,660",1570.0
3292,Belarus,1998,female,25-34 years,51.0,716200,7.12,"15,22,20,12,660",1570.0
3293,Belarus,1998,female,15-24 years,39.0,755800,5.16,"15,22,20,12,660",1570.0
3294,Belarus,1998,male,05-14 years,12.0,787800,1.52,"15,22,20,12,660",1570.0
3295,Belarus,1998,female,05-14 years,5.0,761400,0.66,"15,22,20,12,660",1570.0
3296,Belarus,1999,male,55-74 years,739.0,771900,95.74,"12,13,84,86,532",1269.0
3297,Belarus,1999,male,75+ years,91.0,106400,85.53,"12,13,84,86,532",1269.0
3298,Belarus,1999,male,35-54 years,1178.0,1378000,85.49,"12,13,84,86,532",1269.0
3299,Belarus,1999,male,25-34 years,550.0,692600,79.41,"12,13,84,86,532",1269.0
3300,Belarus,1999,male,15-24 years,288.0,771500,37.33,"12,13,84,86,532",1269.0
3301,Belarus,1999,female,75+ years,66.0,318400,20.73,"12,13,84,86,532",1269.0
3302,Belarus,1999,female,55-74 years,170.0,1157900,14.68,"12,13,84,86,532",1269.0
3303,Belarus,1999,female,35-54 years,174.0,1465100,11.88,"12,13,84,86,532",1269.0
3304,Belarus,1999,female,25-34 years,67.0,697900,9.6,"12,13,84,86,532",1269.0
3305,Belarus,1999,female,15-24 years,48.0,741400,6.47,"12,13,84,86,532",1269.0
3306,Belarus,1999,male,05-14 years,22.0,748500,2.94,"12,13,84,86,532",1269.0
3307,Belarus,1999,female,05-14 years,4.0,713600,0.56,"12,13,84,86,532",1269.0
3308,Belarus,2000,male,55-74 years,721.0,750602,96.06,"12,73,68,56,828",1335.0
3309,Belarus,2000,male,35-54 years,1334.0,1403903,95.02,"12,73,68,56,828",1335.0
3310,Belarus,2000,male,75+ years,89.0,110565,80.5,"12,73,68,56,828",1335.0
3311,Belarus,2000,male,25-34 years,508.0,688963,73.73,"12,73,68,56,828",1335.0
3312,Belarus,2000,male,15-24 years,306.0,786483,38.91,"12,73,68,56,828",1335.0
3313,Belarus,2000,female,75+ years,67.0,331579,20.21,"12,73,68,56,828",1335.0
3314,Belarus,2000,female,55-74 years,172.0,1125001,15.29,"12,73,68,56,828",1335.0
3315,Belarus,2000,female,35-54 years,170.0,1497056,11.36,"12,73,68,56,828",1335.0
3316,Belarus,2000,female,25-34 years,54.0,693860,7.78,"12,73,68,56,828",1335.0
3317,Belarus,2000,female,15-24 years,36.0,754801,4.77,"12,73,68,56,828",1335.0
3318,Belarus,2000,male,05-14 years,20.0,717646,2.79,"12,73,68,56,828",1335.0
3319,Belarus,2000,female,05-14 years,6.0,683020,0.88,"12,73,68,56,828",1335.0
3320,Belarus,2001,male,55-74 years,658.0,731902,89.9,"12,35,48,20,144",1299.0
3321,Belarus,2001,male,35-54 years,1266.0,1423218,88.95,"12,35,48,20,144",1299.0
3322,Belarus,2001,male,75+ years,82.0,116090,70.63,"12,35,48,20,144",1299.0
3323,Belarus,2001,male,25-34 years,477.0,687861,69.35,"12,35,48,20,144",1299.0
3324,Belarus,2001,male,15-24 years,313.0,801574,39.05,"12,35,48,20,144",1299.0
3325,Belarus,2001,female,75+ years,73.0,346664,21.06,"12,35,48,20,144",1299.0
3326,Belarus,2001,female,55-74 years,162.0,1094844,14.8,"12,35,48,20,144",1299.0
3327,Belarus,2001,female,35-54 years,164.0,1522267,10.77,"12,35,48,20,144",1299.0
3328,Belarus,2001,female,25-34 years,53.0,691653,7.66,"12,35,48,20,144",1299.0
3329,Belarus,2001,female,15-24 years,36.0,768639,4.68,"12,35,48,20,144",1299.0
3330,Belarus,2001,male,05-14 years,17.0,681448,2.49,"12,35,48,20,144",1299.0
3331,Belarus,2001,female,05-14 years,2.0,647427,0.31,"12,35,48,20,144",1299.0
3332,Belarus,2002,male,35-54 years,1263.0,1429098,88.38,"14,59,42,49,023",1541.0
3333,Belarus,2002,male,55-74 years,607.0,719837,84.32,"14,59,42,49,023",1541.0
3334,Belarus,2002,male,25-34 years,515.0,688769,74.77,"14,59,42,49,023",1541.0
3335,Belarus,2002,male,75+ years,79.0,122862,64.3,"14,59,42,49,023",1541.0
3336,Belarus,2002,male,15-24 years,296.0,814826,36.33,"14,59,42,49,023",1541.0
3337,Belarus,2002,female,75+ years,69.0,359673,19.18,"14,59,42,49,023",1541.0
3338,Belarus,2002,female,55-74 years,149.0,1076366,13.84,"14,59,42,49,023",1541.0
3339,Belarus,2002,female,35-54 years,191.0,1533648,12.45,"14,59,42,49,023",1541.0
3340,Belarus,2002,female,25-34 years,65.0,691146,9.4,"14,59,42,49,023",1541.0
3341,Belarus,2002,female,15-24 years,32.0,780846,4.1,"14,59,42,49,023",1541.0
